,label,text
6101,71,how much have i spent on starbucks since the beginning of 2019
6102,71,what did car insurance run me this year
6103,71,how much did i spend on food
6104,71,have i been spending a lot on food lately
6105,71,how much did i spend on movies last week
6106,71,i need to know what i spend on utilities for the last year
6107,71,can you tell me my spending history from last week
6108,71,how much have i paid for rent in the last 6 months
6109,71,where did all my money go this month
6110,71,how much have i spent on bills recently
6111,71,have i been giving lot of money to food to food lately
6112,71,how much have i spent on shoes
6113,71,what was the total i spent at home depot last month
6114,71,did i go out to eat more than usual
6115,71,i have been spending a lot on insurance lately
6116,71,have i been spending a lot on shoes lately
6117,71,how much have i spent eating out this week
6118,71,have i been spending a lot on groceries lately
6119,71,how much money did i spend yesterday
6120,71,did i spend a lot on shoes recently
6121,71,what have i spent lately in child care
6122,71,how much have i spent on shoes lately
6123,71,could you tell me how much money i spent last week
6124,71,how much money have i dropped recently
6125,71,what's the amount of money i spent yesterday
6126,71,how much have i spent on food in the past week
6127,71,i need to know what i have spent on food recently
6128,71,how much did i spend on lunches last week
6129,71,have i been spending more money at restaurants
6130,71,how much have i paid in medical expenses recently
6131,71,what's my going out to eat tab this month vs last month
6132,71,how much money did i spend at starbucks in the last week
6133,71,have i been spending a lot on take out lately
6134,71,i have been spending a lot on utility bills lately
6135,71,what have i spent over the last few days
6136,71,how much money have i spent this week
6137,71,could you check my account and let me know how much i spent on food in january
6138,71,have i been spending a ton of money on movies lately
6139,71,how much have i spent on clothes recently
6140,71,how much money did i spend on food last month
6141,71,have i have been spending a lot of money on shoes
6142,71,how much do i spend going out to eat
6143,71,what have i spent on food recently
6144,71,could you tell me how much i've spent over the past two weeks
6145,71,how much did i spend on gas last week
6146,71,what's the total amount i've spent eating out in the last two weeks
6147,71,how much did i spend this week
6148,71,have i been spending a lot on roast beef lately
6149,71,how much did i spend on christmas gifts in december
6150,70,it looks like someone made an unauthorized amazon purchase on my account
6151,70,turns out i made a fraudulent transaction
6152,70,someone misused my card and put fraudulent transactions on it
6153,70,"i need to report fraudulent activity on my visa card, please"
6154,70,looks like someone made an unauthorized charge to nike on my account
6155,70,i think the charge for uber on my account is fraudulent
6156,70,"""please contact my credit card company to report fraudulent activity on"
6157,70,i think someone stole my card and used it
6158,70,i think someone made an illegal charge to my card
6159,70,i have detected fraudulent activity on my account
6160,70,there seems to be fraudulent activity
6161,70,i suspect some suspicious activity
6162,70,i'm afraid there is a false transaction on my account
6163,70,i think my chase account has been compromised and fraud committed
6164,70,report fraudulent activity on my debit card
6165,70,my card has purchases i don't recognize
6166,70,i think i've been the victim of fraud
6167,70,i see a purchase on my chase checking that i did not make
6168,70,i spotted a fraudulent transaction from microsoft on my account
6169,70,there is an unauthorized transaction on my bank of america checking
6170,70,this costco charge looks fraudulent
6171,70,i have suspicious charges on my discovery card
6172,70,"i want to report fraudulent activity on my amex card, please"
6173,70,"""i need to report fraudulent activity to my card company"
6174,70,so i made a fraudulent transaction
6175,70,how do i let visa know about a charge i didn't make
6176,70,how do i report fraud on my discover card
6177,70,it seems someone conducted a fraudulent transaction on my account
6178,70,i have a fraudulent transaction from fry's on my account
6179,70,i have a fraudulent transaction from red robin on my account
6180,70,my account has a fraudulent transaction i think
6181,70,can you report credit card fraud for me
6182,70,i need to talk to someone about a transaction that was not made by me on my chase account
6183,70,i see a suspicious transaction in my account history
6184,70,i need to report some fraudulent card activity
6185,70,i suspect fraudulent transaction
6186,70,please report information about activity on my credit card
6187,70,i have charges on my amex card i didn't make
6188,70,how do i report a fraudulent charge on my visa
6189,70,can you help me deal with this fraudulent transaction from verizon on my account
6190,70,i think there's fraud on my account
6191,70,i'm reporting fraudelent activity on my card
6192,70,i have a fraudulent transaction from wal mart on my account
6193,70,i need to report a fraudulent transaction from postmates on my account
6194,70,"i want to report fraudulent activity on my visa card, please"
6195,70,i'm pretty sure this charge from sam's club is fraudulent
6196,70,send fraudulent activity information
6197,70,i believe there are fraudulent charges on my card how can i report them
6198,70,there are some questionable charges on my card
6199,70,i have activity on my bank of america card i don't recognize
6200,17,"my car battery is dead, what do i do now"
6201,17,how do i start my car battery
6202,17,what should i do if my car battery is dead
6203,17,can you help me with the steps to jump start my car
6204,17,how do i jump start a battery
6205,17,please help me figure out how to jump start my car
6206,17,what do i do to jump start my car
6207,17,what should i do if my car battery dies
6208,17,tell me how to jump start my dead battery
6209,17,how do i fix a dead car battery
6210,17,what are my options for jump starting my battery
6211,17,how do i jump my car
6212,17,my battery is dead so how can i get it going again
6213,17,can you tell me how to jump a car
6214,17,what are the steps to jump start my car
6215,17,tell me how to jump start my own car battery
6216,17,can you tell me how to jump start the car
6217,17,what's the method of jumping my car
6218,17,what will i need to jump start a dead car
6219,17,closest auto parts store to find replace for dead car battery
6220,17,i need rules for jump starting
6221,17,guide me through jump starting a car
6222,17,my car is dead can you tell me how to jump start it
6223,17,i need to know how to jump start my car
6224,17,inform me on the directions to jump start my car
6225,17,what's next when it seems there's a dead car battery
6226,17,what do you need to jump a car
6227,17,"i don't know how to jump start my car, help!"
6228,17,how do i jump start my car battery
6229,17,find repair shop that will diagnosis dead car battery
6230,17,tell me how to jump start a battery
6231,17,how can i start my car using a jump start
6232,17,"my car battery died, what should i do"
6233,17,what are some ways to jump start a car
6234,17,what's the best way to jump start a kia
6235,17,what is the procedure to jump start a car
6236,17,how does one jump a car
6237,17,how do i jump start a fiat
6238,17,what do i do to jump start my battery
6239,17,"my car needs to be jump started, guide me through it"
6240,17,can you tell me how to jump my car
6241,17,how do you go about jump starting a car battery
6242,17,what do i do when my car battery is dead
6243,17,how do i jump start my vehicle
6244,17,help needed to jump start my car
6245,17,help me jump start my car
6246,17,do you have instructions on jump starting a chevy
6247,17,i need to jump start my car what do i do
6248,17,"if my car battery is dead, what action do i need to do"
6249,17,what do i do if my car battery is dead
6250,30,that's completely false
6251,30,that's not true
6252,30,"that's not right, so no"
6253,30,nope
6254,30,no way!
6255,30,no don't do that!
6256,30,i think not
6257,30,that's a negative
6258,30,i say negative
6259,30,that’s actually wrong
6260,30,"no, that can't be right"
6261,30,definitely not
6262,30,that is not true
6263,30,no thanks
6264,30,not true
6265,30,not that one
6266,30,that's not right it's false
6267,30,"no, don't do that"
6268,30,"no, that is my response"
6269,30,nada
6270,30,that is not correct
6271,30,no thank you
6272,30,"i don't like that, no"
6273,30,that would be a no
6274,30,i think it is false
6275,30,i'll pass
6276,30,that’s not correct
6277,30,what you just said is wrong
6278,30,no is the answer
6279,30,nay
6280,30,i must say no
6281,30,the answer is no
6282,30,the information is wrong
6283,30,i would have to say the answer to that is no
6284,30,"no, that is inaccurate"
6285,30,no!
6286,30,what you just said is false
6287,30,that is a completely false statement
6288,30,the answer is false
6289,30,i would say that the statement is definitely false
6290,30,i do not believe that that is correct
6291,30,i believe that to be false
6292,30,"i don't believe that is possible, it is false"
6293,30,no that isn't it
6294,30,that is not right
6295,30,no that isn't the case
6296,30,it's a no
6297,30,i gotta say no
6298,30,not that
6299,30,that is overwhelmingly false
6300,96,tell me the company that produces you and similar machines
6301,96,who invented you
6302,96,what company wrote your code
6303,96,i want to know who made you
6304,96,to which company is your design accredited to
6305,96,what company coded you
6306,96,who fabricated you
6307,96,what's your design company
6308,96,the programmer who made you is who
6309,96,who made this ai
6310,96,what company manufactured you
6311,96,who gave you life
6312,96,do you know who you came from
6313,96,i'd like to know who made you
6314,96,what company sponsored you
6315,96,may i know who made you
6316,96,who was the inventor of ai
6317,96,who made the ai
6318,96,i am needing to know who made you
6319,96,how did you come to be you
6320,96,ai was made by whom
6321,96,tell me what company programmed you
6322,96,i need to know who programmed you
6323,96,you were built by who
6324,96,provide me the name of who made you
6325,96,how were you made
6326,96,give me an answer to who made you
6327,96,how was this ai created
6328,96,who brought you up
6329,96,who formed you
6330,96,would you tell me who made the ai
6331,96,who supplied your instructions
6332,96,what company created you
6333,96,by which company are you designed by
6334,96,can you remember who compiled you
6335,96,who is your originator
6336,96,will you tell me who made the ai
6337,96,let me know who made you
6338,96,who built you
6339,96,would you let me know who programmed you
6340,96,who developed your actions
6341,96,tell me who programmed you
6342,96,what's your brand
6343,96,who was your programmer
6344,96,what's the name of the company that designed you
6345,96,whats it like to be programmed
6346,96,who designed you
6347,96,who is this ai's creater
6348,96,i'm needing to know who made you
6349,96,what company owns your code
6350,7,i need to know the interest rate on my bank of america cd account
6351,7,please tell me my current interest rate for my home equity line of credit
6352,7,i need the interest rate on my capital one account
6353,7,could you help me find the interest on my chase account
6354,7,how do i know the interest rate for my signature account
6355,7,can i find out my checking interest rate online
6356,7,my interest rate please
6357,7,"if i'm using citibank, what is the interest rate"
6358,7,does my checking interest rate seem low
6359,7,i need to find the interest rate for my checking account
6360,7,what is the interest rate i am receiving from the start of the year
6361,7,how are the interest rates at chase bank
6362,7,is there any info on my savings interest rate online
6363,7,what do i need to do to look up my 1st republic account's interest rate
6364,7,let me know what my interest rate is
6365,7,i need to know my interest rate
6366,7,what's the interest rate for my checking account
6367,7,please tell me what i can expect my bank of america interest rate to be
6368,7,can you tell me the interest rate
6369,7,what interest rate am i paying
6370,7,what is the interest rate on my bank of america credit card
6371,7,let me know my ally interest rate
6372,7,what's the interest rate i have from illinois national
6373,7,i have to find the interest rate for my checking account
6374,7,is my savings interest rate too high
6375,7,what is my interest rate payment
6376,7,how percentage am i earning annually on my account
6377,7,i need to know my b of a interest rate
6378,7,will you tell me the interest rate
6379,7,i really need to find the interest rate for my checking account
6380,7,i wanna know the interest rate on my bank of america cd account
6381,7,can you help me find the interest rate for my sba account
6382,7,how do i know what interest rate chase has
6383,7,"hi, can you tell me the interest on my ira"
6384,7,what's my interest rate
6385,7,how to calculate my interest rate
6386,7,will you tell me my interest rate
6387,7,how can i figure out my interest rate for my umpqua account
6388,7,what is my interest rate
6389,7,what interest rate will regions give me
6390,7,what is my credit card interest rate
6391,7,tell me my interest rate
6392,7,what is my annual percentage rate
6393,7,what's the interest rate on my savings
6394,7,i would like to know my chase interest rate
6395,7,how much interest am i getting on my savings
6396,7,could you find my interest rate for me
6397,7,can you tell me my current interest rate
6398,7,what is the best interest rate i can get from now on
6399,7,where do i go to view the interest rate on my brighton account
6400,12,i lost my debit card and need it reported as lost
6401,12,my card is lost what do i do
6402,12,who do i report card theft to
6403,12,what do i do to report a lost card
6404,12,i am obliged to report my stolen card
6405,12,what must i do to report my card lost
6406,12,my capital one credit card was stolen
6407,12,i need to report a lost card
6408,12,"i need to report my card as stolen, please"
6409,12,my american express card needs to be reported as stolen
6410,12,"my credit card has been stolen, please report it"
6411,12,i want to report my card as lost
6412,12,my card is lost please report it
6413,12,my visa has been stolen by someone
6414,12,i need to report a card that's been lost but i dont know how
6415,12,what should i do if my card is lost
6416,12,i would like to report a stolen card
6417,12,i need to report my stolen card
6418,12,"i'd like to report my card as stolen, please"
6419,12,my card is to be reported stolen
6420,12,my visa card was stolen
6421,12,please report my stolen card
6422,12,i lost my amex and need to report it
6423,12,"i need to report my card as stolen, who do i tell"
6424,12,"could you please help me, my card has been stolen and i need to report it"
6425,12,my stolen card needs to be reported
6426,12,i have to report a lost visa card
6427,12,"is there anyway, i can report my card being stolen"
6428,12,i lost my card how do i report it
6429,12,"my card is stolen, i need to report it"
6430,12,someone stole my mastercade
6431,12,"i can't locate my mastercard and i want to report it as lost, please"
6432,12,where to report lost discover credit card
6433,12,report lost card
6434,12,i need to replace my lost card
6435,12,my visa card got stolen
6436,12,i have to report my card as stolen
6437,12,"oh no, report my card, it's stolen"
6438,12,i need to report that my card has been lost
6439,12,my bronze card is missing i would like to report it as lost
6440,12,i can't find my insurance card and i want to report it as lost
6441,12,i lost my commerce card and need to report it as lost
6442,12,someone stole my discover card
6443,12,"i lost my card, what do i do"
6444,12,"i would like to report my card as stolen, please"
6445,12,i need to report credit card theft
6446,12,i think my card is stolen and needs to be reported
6447,12,what do i do if i lost my card
6448,12,report my lost visa card
6449,12,what should i do when my visa card is stolen
6450,137,"what, if any, are the charges for using my card in mexico"
6451,137,do i get charged more for using my card in canada
6452,137,what are the international transaction fees for my chase card
6453,137,how much is the charge of using my card in italy during my stay there
6454,137,is there a surcharge for using my card in mexico
6455,137,will i be charged for using my card in japan
6456,137,if i use my card in mexico do i get an extra fee
6457,137,are there any transaction fees associated with my amex card if i am in belgium
6458,137,does american express charge transaction fees for iceland
6459,137,are there many international transactions fees for the freedom card
6460,137,will i be charged if i use my card in canada
6461,137,are there any transaction fees associated with my navy federal card if i am in germany
6462,137,will my discover card ding me with transaction fees if i'm in aruba
6463,137,are there any transaction fees associated with my usaa card if i am in india
6464,137,will i receive a fee if i use my card in ireland
6465,137,what are the fees to use my card in nigeria
6466,137,"i would like to know if there are any fees for using my capital one card in london, england"
6467,137,for my card is there a extra card while i'm staying in italy
6468,137,how much are the international transaction fees for my chase card
6469,137,are there extra fees for using my card in mexico
6470,137,are there transaction fees for my visa if i'm in russia
6471,137,does my bank of america card have international transaction fees
6472,137,are there fees for using my card in tampa
6473,137,does visa charge transaction fees in the uk
6474,137,are there any transaction fees associated with my chase card if i am in tokyo
6475,137,are there any fees for using my amex in england
6476,137,will i be charged if i use the card in australia
6477,137,will i be charged if i use my card in france
6478,137,will i be charged if i use the card in france
6479,137,i want to know if there is any transaction fee using washington federal card when i am in canada
6480,137,do you charge me if i use my card in japan
6481,137,are there any transaction fees associated with my amex card if i am in france
6482,137,what are the foreign transaction fees for cuba
6483,137,will i be charged if i use the card in germany
6484,137,are there international transaction fees for using my chase card
6485,137,is there any transaction fees on my citibank card if used in spain
6486,137,will i pay extra if i use my card in juarez
6487,137,are there any transaction fees associated with my navy federal card if i am in japan
6488,137,is there a charge to use my card in japan
6489,137,how much are the foreign transaction fees in brisbane
6490,137,will i be charged if i use my card in mexico
6491,137,will i get a fee for international transactions with my visa card
6492,137,does my chase card have international transaction fees
6493,137,are there any international transaction fees associated with my visa card
6494,137,"how much is the atm fee for my boa card in orlando, fl"
6495,137,what are the international transaction fees on my amex
6496,137,are there transaction fees charged to my discover card in japan
6497,137,will i be charged if i use my card in detroit
6498,137,what are the fees for using my card in toronto
6499,137,what are my chase cards fees for international transactions
6500,93,what is my income
6501,93,how much do you make
6502,93,look up how much i earn annually
6503,93,can you tell me what my total income is for the pay period
6504,93,how much did i earn in income only last year
6505,93,my income equals what amount
6506,93,what is my salary
6507,93,please give me my salary figure
6508,93,how much money was deposited to my bank account from my employer this month
6509,93,do you know anything about my income
6510,93,what do i earn from my job
6511,93,i need more information about my income
6512,93,can you provide information on my income
6513,93,how much money do i have coming in each month
6514,93,what's my income been for the last 6 months
6515,93,what amount of money do i earn at work
6516,93,what has my income been like
6517,93,can you tell me what my income will be this week
6518,93,what is my hourly rate
6519,93,what's my take home from work
6520,93,how much money did i make
6521,93,what do you make in a year
6522,93,calculate my total income from my job
6523,93,can you tell me what my currnet salary is
6524,93,tell me how much money i'm earning at my job
6525,93,tell me my salary
6526,93,how much am i getting paid
6527,93,what is my gross income per pay period
6528,93,how much am i getting paid today
6529,93,what is the total amount of my paychecks over the last year
6530,93,advise me of my income
6531,93,what does my income amount to
6532,93,tell me my salary please
6533,93,how much have i earned this week
6534,93,i need to know my earnings
6535,93,how much can i expect on my next check
6536,93,can you tell me my exact salary
6537,93,how much am i making at my job
6538,93,what is my current net salary
6539,93,how much did i get paid
6540,93,what's my monthly income
6541,93,how much am i getting back from work
6542,93,what is your current income
6543,93,how much is my income going to be this month
6544,93,i need to know how much i make at my job
6545,93,what's my paycheck going to be
6546,93,can you tell me what i earned
6547,93,give me the details on my income
6548,93,what is my yearly salary
6549,93,i need to know my salary
6550,76,what do i have on my list of reminders
6551,76,what's on my reminder list today
6552,76,my list of reminders is what
6553,76,please tell me everything on my list of reminders
6554,76,what were the reminders that i made
6555,76,will you repeat my reminder list
6556,76,please read my reminders
6557,76,i want to see my reminder list
6558,76,please look to see if paying bills is on my reminders list currently
6559,76,check my reminders for mop the floor
6560,76,what's on the reminder list
6561,76,what did i want to remember again
6562,76,what are in my reminders list
6563,76,what is now on my reminder list
6564,76,what reminders did i have
6565,76,what is on my reminder list
6566,76,read my reminders to me
6567,76,let me know what's on my list of reminders
6568,76,is mop the floor already in my reminders
6569,76,please read all the items on my reminder list
6570,76,read what i added to the reminder list
6571,76,tell me my current reminders list
6572,76,i want to hear everything on my reminder list
6573,76,can you please repeat my list back to me
6574,76,confirm that buy a light bulb is on my list of reminders
6575,76,walk me through the items on my reminder list
6576,76,did i include cleaning the hamster cage on my list of reminders
6577,76,tell me my reminders
6578,76,tell my all my reminders
6579,76,what did i put on my list of reminders
6580,76,i wanted to remember what again
6581,76,is buying a light bulb on my reminders list
6582,76,can you read me my list of reminders
6583,76,what are the items on my reminder list
6584,76,read my reminder list to me
6585,76,can you read my list back to me
6586,76,did i set up a reminder to clean the bathroom
6587,76,can you remind me what i was trying to remember
6588,76,is there a reminder for my aa meeting on my list
6589,76,do you know what things i wanted to remember
6590,76,what did i list in my reminders
6591,76,what reminders do i have
6592,76,tell me everything i included on my list of things to remember for later
6593,76,can you tell me what things i was trying to remember
6594,76,tell me what is on my reminder list
6595,76,go through my reminder list with me please
6596,76,"can you read my reminder list, please"
6597,76,iterate the items on my reminder list
6598,76,what are the thing i told you to help me remember
6599,76,please give me a rundown of my reminder list
6600,119,"hey, slow down and take your time"
6601,119,how do i speed up the speech of this ai
6602,119,speak slower
6603,119,can you speak slower please
6604,119,reduce your speed of voice
6605,119,"can you speak a little faster, please"
6606,119,can you slow your speaking down
6607,119,make your speed a bit slower
6608,119,i need to change your voice settings
6609,119,slow your speech down
6610,119,is it possible to speed up of your replies
6611,119,slow down your talking
6612,119,change the speed of your voice to slower
6613,119,speed up your speech
6614,119,will you speak more rapidly
6615,119,can you slow down
6616,119,i want you to speak to me faster
6617,119,"sorry, can you speak a little faster, please"
6618,119,i can't understand you because of how rapidly you're speaking
6619,119,can you please talk slower
6620,119,i want you to talk more slowly
6621,119,please slow down i can't understand you
6622,119,"please increase the speed of your speech, it is too slow"
6623,119,slow down your talking too fast i don't understand you
6624,119,i want your speech settings to be made slower
6625,119,can you slow down your speech
6626,119,how do i change your options so that you speak more slowly
6627,119,decrease the speed of your speech please
6628,119,can you change how fast you're talking to speak more slowly
6629,119,speed up your talking please
6630,119,slow the speech down
6631,119,can you talk slower please
6632,119,slow down your speech
6633,119,can you please not talk so fast
6634,119,can you please talk faster
6635,119,speak at a slower rate
6636,119,present your speech at a slower pace
6637,119,please slow down how you're speaking
6638,119,you're speaking too fast and i need to change that
6639,119,you're talking too fast i need you to slow it down
6640,119,please don't speak so fast
6641,119,could you not talk so slowly
6642,119,speak slower please
6643,119,whoa whoa please slow down
6644,119,please use a quicker rate of speech
6645,119,can i get you to talk at a slightly faster rate
6646,119,can you speed up your speech please
6647,119,can you speak faster please
6648,119,where do i find instructions on how to speed up voice replies
6649,119,"speak faster, please"
6650,6,can you help me begin the process of redeeming credit card points
6651,6,could i redeem my credit card points on a new tv
6652,6,i want to use my credit card points
6653,6,use my credit card points
6654,6,how do i use the reward for my bank of hawaii
6655,6,cash in rewards for my visa card
6656,6,walk me through reward redemption from my barclay's card
6657,6,can you tell me how to redeem my credit card points
6658,6,how many points do i need before i can redeem them
6659,6,help me figure out redemption of my credit card points
6660,6,let's use my credit card points
6661,6,transfer my cash reward balance to my bank
6662,6,i want to cash my credit card points
6663,6,i want to redeem my card points for cash
6664,6,how do i use reward for my first hawaiian bank
6665,6,how do i redeem my credit card points
6666,6,how can i cash in rewards on my discover card
6667,6,do i need a certain amount of points before i can redeem them
6668,6,i'd like to redeem my credit card points
6669,6,how can i cash in the rewards i have earned on my amex
6670,6,do i have to contact someone to use my credit card points
6671,6,"if i want to cash in my american express rewards, how do i do that"
6672,6,what's the way to cash in my rewards for my citibank card
6673,6,can i use my credit card point on amazon
6674,6,what do i do to get cach back for points on my discover card
6675,6,how do i cash in my reward for chase
6676,6,"i want to redeem points on my chase card, but how"
6677,6,i have a lot of credit card points saved up and would like to start redeeming them
6678,6,tell me how to utilize my card points
6679,6,i would like to use my credit card points to acquire a new laptop
6680,6,what do i do if i want to use my credit card points
6681,6,am i able to redeem my credit card points for an amazon gift card
6682,6,tell me how to redeem my credit card points
6683,6,how do i get cash back for the rewards on my amex card
6684,6,i want to utilize my credit card points
6685,6,walk me through the process of cashing in on credit card points
6686,6,can i convert my credit card points to milage
6687,6,how do i redeem my card points
6688,6,i have a lot of points saved up from my credit card rewards but don't know how to redeem them
6689,6,walk me through the best ways to use my credit card points
6690,6,"if i want to redeem miles from my delta skymiles card, how do i do that"
6691,6,do you think i could get a target gift card with my credit card points
6692,6,at what point balance can i redeem my points
6693,6,can you check with my credit card company and see if i can redeem my points
6694,6,i would like to use my credit card points
6695,6,how can i cash in my credit card points
6696,6,how can i redeem my credit card points
6697,6,how can i redeem the points i've earned with my credit card
6698,6,do i have enough points to for a redemption
6699,6,what are ways to utilize my credit card points
6700,29,how do i change the language that your responses are delivered in
6701,29,can i change your language
6702,29,can you speak to me in chinese
6703,29,what languages can i switch to for your responses
6704,29,i want to hear from you in german
6705,29,can you speak in french
6706,29,change your language to spanish please
6707,29,can you talk in spanish
6708,29,can you speak to me in french
6709,29,make your preferred language english
6710,29,i want to put you in a different language
6711,29,let's speak in mandarin instead of english
6712,29,please give me your responses only in french from now on
6713,29,"from now on, i want you to answer me using japanese"
6714,29,i want us to speak to each other in spanish from now on
6715,29,i would like to change your language from portuguese to italian
6716,29,"change language to french, please"
6717,29,i need your language setting to be russian now
6718,29,is it ok if i start speaking to you in german
6719,29,i want you to address me in italian
6720,29,change the native language
6721,29,talk to me in italian from now on
6722,29,can you translate that to french
6723,29,you should respond in english
6724,29,is there an option to speak only in mandarin
6725,29,"i would like to have language set to spanish, please"
6726,29,i want to edit the language
6727,29,i need to change my speaking to spanish
6728,29,i need to switch the language for your responses
6729,29,how can i adjust the spoken language
6730,29,can you change your language to japanese
6731,29,i need to change the language to french
6732,29,"switch the language for your responses, please"
6733,29,please talk to me in spanish
6734,29,answer me in french
6735,29,can i give you instructions in japanese
6736,29,switch the language setting over to german
6737,29,do you know french
6738,29,speak in the language english
6739,29,can you talk to me in italian
6740,29,change the language you're using to american english
6741,29,please change the language that you are responding in
6742,29,please respond in latin from now on
6743,29,please change your language setting to spanish
6744,29,i will be speaking chinese going forward
6745,29,can i speak to you in german
6746,29,can i start talking to you in french
6747,29,i need to change language to spanish
6748,29,please speak german to me from now on
6749,29,the language i am using will now be italian
6750,68,pull up my grocery transactions
6751,68,i want to see my entertainment transactions
6752,68,what transactions did i make yesterday at the flea market
6753,68,please give me my last ten debit card transactions in the month of december
6754,68,how expensive was my most recent transaction
6755,68,please tell me all of my recent transactions
6756,68,on my card what all are my latest transactions
6757,68,can you show me the transactions that were made last night at the restaurant
6758,68,can i get my transactions for the date of the 23rd
6759,68,help me get access to my recent transaction history
6760,68,i need a recent transaction looked into
6761,68,show me my transactions on clothes at macys
6762,68,what was the last thing i purchased
6763,68,can i see my transactions on the 7th
6764,68,bring up my most recent purchases
6765,68,please tell me all the transactions i've made recently
6766,68,show me the transaction on macys
6767,68,i need to know the transactions i made on the 10th
6768,68,"before i pay my capital one, what are the most recent transactions i've made"
6769,68,can you check on a transaction for me
6770,68,open yesterday's last payment
6771,68,what was my last transaction
6772,68,show me transactions related to travel
6773,68,what were my purchases on visa card last month
6774,68,show my transaction statement
6775,68,let me check my transaction on my citi card
6776,68,show me my transactions on make up at sephora
6777,68,i need to know last months transactions
6778,68,what did i buy last
6779,68,can you list all recent transactions
6780,68,show me recent transactions
6781,68,what did i spend at target on my barclays card last month
6782,68,let me know the list of transaction on my first hawaiian bank
6783,68,i need to know something about my latest transaction
6784,68,show me the last five transactions
6785,68,i need to see my shopping transactions
6786,68,show me the transaction on the food
6787,68,whats my recent transactions on my card
6788,68,i would like to take a look at my transaction history
6789,68,pull up my recent transactions on my mastercard
6790,68,read off to me the last five transactions i've made
6791,68,can i see my transactions from yesterday
6792,68,on my card what have been my recent purchases
6793,68,show me the last month of transactions
6794,68,i need some information on a recent transaction
6795,68,before i make my mastercard payment can you tell me what i've recently charged on it
6796,68,please tell me my in-person transactions for the last three days using my debit card
6797,68,when was my most recent transaction
6798,68,let me check my transaction for first bank card
6799,68,show me the transactions made on my business card for supplies last quarter
6800,131,i have to schedule somewhere get my tires checked out
6801,131,"i need an oil change, make an appointment"
6802,131,i want to schedule car maintenance
6803,131,how do i schedule getting my tires checked
6804,131,can i please get an appointment to get my oil changed
6805,131,"i don't know why my check engine light is on, i need a mechanic"
6806,131,i need help cause my check engine light came on
6807,131,i need to get my tired checked at one of the location
6808,131,the check engine light is on and i need a mechanic
6809,131,schedule car repairs
6810,131,i need someone to look at my check engine light
6811,131,look for auto companies that do scheduled maintenance on my vehicle
6812,131,i want to schedule a tire check up somewhere
6813,131,i need someone to look at my car because my check engine light is on
6814,131,can you make an appointment for an oil change
6815,131,who can i contact about why check engine light is on
6816,131,please schedule an appointment for my oil to get changed
6817,131,can you schedule me a mechanic
6818,131,i want to to schedule maintenance on my vehicle
6819,131,i need to find someone to look at my check engine light
6820,131,i wanna schedule some car maintenance
6821,131,"my engine light came on, so i need to get help"
6822,131,i need to schedule car maintenance
6823,131,i need to get my oil change so make an appointment
6824,131,i need some work done on my car so need to schedule auto mechanic for maintenance
6825,131,i got to schedule some car maintenance
6826,131,i need an appointment to get my oil changed
6827,131,i need you to find a mechanic for my check engine light
6828,131,i want to get an appointment to get my oil changed
6829,131,i need the soonest appointment for an oil change
6830,131,schedule an oil change for me
6831,131,"please find someone who specializes in cars, my check engine light has turned on"
6832,131,can you please obtain an oil change appointment for me
6833,131,how i do schedule car maintenance
6834,131,schedule a time to get my oil changed
6835,131,who is available to check why my check engine light is on
6836,131,y check engine light currently came on and i need assistance with it
6837,131,make an appointment to check my tires
6838,131,"i am in need of an oil change, set an appointment"
6839,131,can someone look at my car cause the check engine light is on
6840,131,how do i schedule car maintenance
6841,131,"who can look at my car, the engine light is on"
6842,131,my car needs to be brought for maintenance
6843,131,i'd like to get an appointment to get my oil changed
6844,131,please make an appointment for an oil change
6845,131,please schedule car maintenance for me
6846,131,"i should get my tires checked, schedule that"
6847,131,find a mechanic to look at my check engine light
6848,131,my car needs maintenance scheduled
6849,131,is there someone in the area who can check my engine light since it is on
6850,95,i need to know today's date please
6851,95,"what is today's month, day and year"
6852,95,what is tomorrow's date
6853,95,today's date is what
6854,95,what would tomorrow's date be
6855,95,give me tomorrow's date please
6856,95,what is today's date
6857,95,the date tomorrow is what
6858,95,do you have the date
6859,95,i need to know today's date
6860,95,what's today's date
6861,95,i'd like to know what the date is
6862,95,what is the date
6863,95,i need to know what the date is today
6864,95,what is the month and day tomorrow
6865,95,can you tell me the date
6866,95,i need to know the date in 256 days
6867,95,what year is it
6868,95,please give me today's date
6869,95,"what's the date tomorrow, please"
6870,95,show me the date
6871,95,"in 2 days, what date will it be"
6872,95,what's the day of the week
6873,95,can you tell me the date today
6874,95,please share today's date
6875,95,what will the date be in 64 days
6876,95,please tell me what date it is today
6877,95,i would like to know what today's date is
6878,95,today is what date
6879,95,what day is it today
6880,95,what's the current date
6881,95,tell me what the date is today
6882,95,i would like to know tomorrow's date
6883,95,what day of the month is it
6884,95,can you tell me today's date
6885,95,what day is it gonna be in twenty-one days
6886,95,i'd like to know the date tomorrow
6887,95,what will the date be 100 days from now
6888,95,"tomorrow, what will the date be"
6889,95,would you please tell me today's date
6890,95,what day will it be in fourteen days
6891,95,tell me what date it is please
6892,95,what's the date 400 days from now
6893,95,please tell me today's date
6894,95,tell me what the date is tomorrow
6895,95,calender says tomorrow is
6896,95,what day of the month is it today
6897,95,tell me what day it is
6898,95,what will the date be in 10 days
6899,95,"in 100 days from now, what will be the date"
6900,148,tell me my usage of vacation days
